result,material_difference,total_white_material,total_black_material,colour,ply_number,white_in_check,black_in_check,white_queen_exists,black_queen_exists,num_squares_white_attacks,num_squares_black_attacks
0,1,18,17,0,90,0,0,0,0,37,27
0,1,18,17,1,91,0,0,0,0,38,27
0,1,18,17,0,92,0,0,0,0,38,25
0,1,18,17,1,93,0,0,0,0,37,25
0,1,18,17,0,94,0,0,0,0,37,26
0,1,18,17,1,95,0,0,0,0,37,26
0,1,18,17,0,96,0,0,0,0,38,26
0,1,18,17,1,97,0,0,0,0,40,26
0,0,17,17,0,98,0,0,0,0,38,26
0,0,17,17,1,99,0,1,0,0,39,26
0,0,17,17,0,100,0,0,0,0,39,27
0,0,17,17,1,101,0,1,0,0,37,27
0,0,17,17,0,102,0,0,0,0,37,26
0,0,17,17,1,103,0,1,0,0,35,26
0,0,17,17,0,104,0,0,0,0,35,24
0,0,17,17,1,105,0,0,0,0,31,24
0,-1,16,17,0,106,0,0,0,0,31,28
0,-1,16,17,1,107,0,0,0,0,35,28
0,-1,16,17,0,108,1,0,0,0,35,29
0,4,16,12,1,109,0,0,0,0,33,24
0,4,16,12,0,110,0,0,0,0,33,24
0,4,16,12,1,111,0,0,0,0,35,23
0,4,16,12,0,112,0,0,0,0,34,26
0,4,16,12,1,113,0,0,0,0,34,26
0,4,16,12,0,114,1,0,0,0,34,21
0,4,16,12,1,115,0,0,0,0,33,21
0,4,16,12,0,116,0,0,0,0,33,22
0,5,16,11,1,117,0,0,0,0,36,22
0,5,16,11,0,118,0,0,0,0,37,23
0,0,35,35,1,21,0,0,1,1,41,33
0,0,35,35,0,22,0,0,1,1,41,32
0,0,35,35,1,23,0,0,1,1,41,32
0,0,35,35,0,24,0,0,1,1,41,34
0,0,35,35,1,25,0,0,1,1,39,34
0,0,35,35,0,26,0,0,1,1,39,35
0,0,35,35,1,27,0,0,1,1,37,35
0,0,35,35,0,28,0,0,1,1,37,35
0,0,35,35,1,29,0,0,1,1,36,36
0,0,35,35,0,30,0,0,1,1,36,34
0,0,35,35,1,31,0,0,1,1,37,34
0,0,35,35,0,32,0,0,1,1,37,32
0,0,35,35,1,33,0,0,1,1,38,32
0,0,35,35,0,34,0,0,1,1,38,32
0,0,35,35,1,35,0,0,1,1,36,32
0,0,35,35,0,36,0,0,1,1,36,32
0,0,35,35,1,37,0,0,1,1,39,32
0,0,35,35,0,38,0,0,1,1,42,30
0,0,35,35,1,39,0,0,1,1,43,30
0,0,35,35,0,40,0,0,1,1,42,29
0,0,35,35,1,41,0,0,1,1,42,29
0,0,35,35,0,42,0,0,1,1,42,31
0,0,35,35,1,43,0,0,1,1,42,31
0,0,35,35,0,44,0,0,1,1,41,31
0,0,35,35,1,45,0,0,1,1,42,31
0,0,35,35,0,46,0,0,1,1,42,35
0,3,35,32,1,47,0,0,1,1,40,31
0,0,32,32,0,48,0,0,1,1,41,35
0,9,32,23,1,49,0,1,1,0,45,29
0,0,23,23,0,50,0,0,0,0,33,30
0,0,23,23,1,51,0,0,0,0,35,30
0,0,23,23,0,52,0,0,0,0,35,31
0,0,23,23,1,53,0,0,0,0,36,31
0,0,23,23,0,54,0,0,0,0,36,29
0,0,23,23,1,55,0,0,0,0,37,29
0,0,23,23,0,56,0,0,0,0,38,31
0,0,23,23,1,57,0,0,0,0,35,31
0,0,23,23,0,58,0,0,0,0,35,33
0,0,23,23,1,59,0,0,0,0,36,33
0,0,23,23,0,60,0,0,0,0,36,36
0,0,23,23,1,61,0,0,0,0,35,36
0,-1,22,23,0,62,0,0,0,0,34,36
0,-1,22,23,1,63,0,0,0,0,33,36
0,-1,22,23,0,64,0,0,0,0,33,36
0,2,22,20,1,65,0,0,0,0,33,30
0,-1,19,20,0,66,0,0,0,0,33,30
0,-1,19,20,1,67,0,0,0,0,33,30
0,-1,19,20,0,68,0,0,0,0,33,31
0,0,19,19,1,69,0,0,0,0,33,32
0,-1,18,19,0,70,0,0,0,0,32,30
0,-1,18,19,1,71,0,0,0,0,33,30
0,-1,18,19,0,72,0,0,0,0,33,28
0,-1,18,19,1,73,0,0,0,0,33,28
0,-1,18,19,0,74,0,0,0,0,32,30
0,-1,18,19,1,75,0,0,0,0,32,29
0,-1,18,19,0,76,0,0,0,0,32,29
0,-1,18,19,1,77,0,0,0,0,32,29
0,-1,18,19,0,78,0,0,0,0,32,30
0,-1,18,19,1,79,0,0,0,0,32,30
0,-1,18,19,0,80,0,0,0,0,32,30
0,-1,18,19,1,81,0,0,0,0,32,30
0,-2,17,19,0,82,0,0,0,0,30,31
0,-1,17,18,1,83,0,0,0,0,31,30
0,-1,17,18,0,84,0,0,0,0,31,29
0,0,17,17,1,85,0,0,0,0,31,27
0,-1,16,17,0,86,0,0,0,0,29,27
0,-1,16,17,1,87,0,0,0,0,29,27
0,-2,15,17,0,88,0,0,0,0,29,29
0,-2,15,17,1,89,0,0,0,0,32,30
0,-5,12,17,0,90,1,0,0,0,27,31
0,0,12,12,1,91,0,0,0,0,28,30
0,-5,7,12,0,92,0,0,0,0,24,28
0,-2,7,9,1,93,0,0,0,0,20,24
0,-2,7,9,0,94,0,0,0,0,20,24
0,-2,7,9,1,95,0,0,0,0,17,24
0,-2,7,9,0,96,0,0,0,0,17,22
1,0,39,39,1,21,0,0,1,1,34,36
1,0,39,39,0,22,0,0,1,1,34,36
1,0,39,39,1,23,0,0,1,1,36,37
1,0,39,39,0,24,0,0,1,1,36,39
1,1,39,38,1,25,0,0,1,1,38,38
1,0,38,38,0,26,0,0,1,1,39,39
1,0,38,38,1,27,0,0,1,1,38,39
1,0,38,38,0,28,0,0,1,1,36,40
1,0,38,38,1,29,0,0,1,1,37,39
1,0,38,38,0,30,0,0,1,1,37,40
1,0,38,38,1,31,0,0,1,1,39,40
1,0,38,38,0,32,0,0,1,1,39,40
1,0,38,38,1,33,0,0,1,1,38,39
1,-1,37,38,0,34,0,0,1,1,37,41
1,0,37,37,1,35,0,0,1,1,38,42
1,0,37,37,0,36,0,0,1,1,40,44
1,5,37,32,1,37,0,1,1,1,45,40
1,0,32,32,0,38,0,0,1,1,38,40
1,0,32,32,1,39,0,0,1,1,43,40
1,0,32,32,0,40,0,0,1,1,43,38
1,0,32,32,1,41,0,0,1,1,43,38
1,0,32,32,0,42,0,0,1,1,43,39
1,1,32,31,1,43,0,0,1,1,45,40
1,-2,29,31,0,44,0,0,1,1,44,44
1,-1,29,30,1,45,0,0,1,1,44,43
1,-1,29,30,0,46,0,0,1,1,43,47
1,-1,29,30,1,47,0,0,1,1,42,47
1,-1,29,30,0,48,0,0,1,1,42,45
1,2,29,27,1,49,0,0,1,1,42,39
1,1,28,27,0,50,1,0,1,1,41,39
1,1,28,27,1,51,0,0,1,1,42,39
1,1,28,27,0,52,0,0,1,1,42,37
1,1,28,27,1,53,0,0,1,1,41,37
1,1,28,27,0,54,0,0,1,1,39,36
1,1,28,27,1,55,0,0,1,1,42,36
1,1,28,27,0,56,0,0,1,1,43,39
1,2,28,26,1,57,0,0,1,1,44,38
1,2,28,26,0,58,1,0,1,1,44,40
1,2,28,26,1,59,0,0,1,1,41,41
1,1,27,26,0,60,1,0,1,1,41,42
1,6,27,21,1,61,0,0,1,1,41,36
1,5,26,21,0,62,1,0,1,1,41,38
1,5,26,21,1,63,0,0,1,1,41,38
1,3,37,34,0,21,0,0,1,1,42,40
1,0,34,34,1,22,0,0,1,1,38,40
1,0,34,34,0,23,0,0,1,1,39,40
1,0,34,34,1,24,0,0,1,1,39,41
1,0,34,34,0,25,0,0,1,1,41,40
1,0,34,34,1,26,0,0,1,1,40,39
1,3,34,31,0,27,0,0,1,1,41,39
1,0,31,31,1,28,0,0,1,1,39,41
1,0,31,31,0,29,0,0,1,1,36,41
1,0,31,31,1,30,0,0,1,1,36,43
1,9,31,22,0,31,0,0,1,0,44,33
1,0,22,22,1,32,0,0,0,0,31,33
1,0,22,22,0,33,0,0,0,0,36,33
1,0,22,22,1,34,0,0,0,0,36,33
1,0,22,22,0,35,0,0,0,0,36,33
1,0,22,22,1,36,0,0,0,0,36,34
1,0,22,22,0,37,0,0,0,0,35,34
1,0,22,22,1,38,0,0,0,0,35,34
1,0,22,22,0,39,0,0,0,0,34,34
1,-5,17,22,1,40,0,0,0,0,29,39
1,0,17,17,0,41,0,0,0,0,33,28
1,0,17,17,1,42,0,0,0,0,33,28
1,0,17,17,0,43,0,0,0,0,31,28
1,0,17,17,1,44,0,0,0,0,30,27
1,0,17,17,0,45,0,0,0,0,33,29
1,0,17,17,1,46,0,0,0,0,33,27
1,0,17,17,0,47,0,0,0,0,33,27
1,0,17,17,1,48,0,0,0,0,33,30
1,0,17,17,0,49,0,0,0,0,32,30
1,0,17,17,1,50,0,0,0,0,32,32
1,0,17,17,0,51,0,0,0,0,31,31
1,-3,14,17,1,52,0,1,0,0,25,30
1,0,14,14,0,53,0,0,0,0,26,26
1,0,14,14,1,54,0,0,0,0,26,26
1,0,14,14,0,55,0,0,0,0,28,26
1,0,14,14,1,56,0,0,0,0,28,26
1,3,14,11,0,57,0,0,0,0,33,22
1,0,11,11,1,58,0,0,0,0,27,19
1,0,11,11,0,59,0,0,0,0,24,19
1,0,11,11,1,60,0,0,0,0,24,21
1,0,11,11,0,61,0,0,0,0,22,19
1,0,11,11,1,62,0,0,0,0,22,19
1,0,11,11,0,63,0,0,0,0,20,19
1,0,11,11,1,64,0,0,0,0,18,19
1,5,11,6,0,65,1,0,0,0,22,17
1,0,6,6,1,66,0,0,0,0,16,15
1,0,6,6,0,67,0,0,0,0,14,15
1,0,6,6,1,68,0,0,0,0,14,15
1,0,6,6,0,69,0,0,0,0,14,15
1,0,6,6,1,70,0,0,0,0,14,17
1,1,6,5,0,71,1,0,0,0,14,15
1,0,5,5,1,72,0,0,0,0,12,13
1,0,5,5,0,73,0,0,0,0,14,13
1,0,5,5,1,74,0,0,0,0,14,14
1,0,5,5,0,75,0,0,0,0,14,14
1,-1,4,5,1,76,0,0,0,0,13,14
1,0,4,4,0,77,0,0,0,0,13,12
1,0,4,4,1,78,0,0,0,0,13,13
1,0,4,4,0,79,0,0,0,0,14,13
1,0,4,4,1,80,0,0,0,0,14,12
1,0,4,4,0,81,0,0,0,0,14,12
1,-1,3,4,1,82,0,0,0,0,12,13
1,7,11,4,0,83,0,0,1,0,25,13
1,7,11,4,1,84,0,0,1,0,25,14
1,8,11,3,0,85,1,0,1,0,27,12
1,0,39,39,1,21,0,0,1,1,38,35
1,0,39,39,0,22,0,0,1,1,38,34
1,0,39,39,1,23,0,0,1,1,39,34
1,0,39,39,0,24,0,0,1,1,39,35
1,0,39,39,1,25,0,0,1,1,39,35
1,0,39,39,0,26,0,0,1,1,38,36
1,1,39,38,1,27,0,0,1,1,39,35
1,0,38,38,0,28,0,0,1,1,37,37
1,3,38,35,1,29,0,0,1,1,39,36
1,0,35,35,0,30,0,0,1,1,36,37
1,0,35,35,1,31,0,0,1,1,38,37
1,0,35,35,0,32,0,0,1,1,38,37
1,0,35,35,1,33,0,0,1,1,38,37
1,0,35,35,0,34,0,0,1,1,38,39
1,0,35,35,1,35,0,0,1,1,37,41
1,0,35,35,0,36,0,0,1,1,35,42
1,0,35,35,1,37,0,0,1,1,37,42
1,0,35,35,0,38,0,0,1,1,39,41
1,0,35,35,1,39,0,0,1,1,39,41
1,0,35,35,0,40,1,0,1,1,39,44
1,3,35,32,1,41,0,0,1,1,39,39
1,2,34,32,0,42,0,0,1,1,38,44
1,2,34,32,1,43,0,0,1,1,37,43
1,2,34,32,0,44,0,0,1,1,37,44
1,2,34,32,1,45,0,0,1,1,37,43
1,2,34,32,0,46,0,0,1,1,37,39
1,2,34,32,1,47,0,0,1,1,38,37
1,2,34,32,0,48,0,0,1,1,38,38
1,5,34,29,1,49,0,0,1,1,37,38
1,0,29,29,0,50,0,0,1,1,34,40
1,5,29,24,1,51,0,0,1,1,38,31
1,-4,20,24,0,52,0,0,0,1,27,38
1,5,20,15,1,53,0,0,0,0,32,23
1,2,17,15,0,54,0,0,0,0,30,25
1,2,17,15,1,55,0,0,0,0,30,25
1,1,16,15,0,56,0,0,0,0,29,24
1,1,16,15,1,57,0,0,0,0,29,24
1,1,16,15,0,58,0,0,0,0,29,24
1,2,16,14,1,59,0,0,0,0,30,22
1,1,15,14,0,60,0,0,0,0,28,24
1,1,15,14,1,61,0,0,0,0,28,24
1,0,14,14,0,62,0,0,0,0,26,25
1,1,14,13,1,63,0,0,0,0,27,23
1,1,14,13,0,64,0,0,0,0,27,26
1,1,14,13,1,65,0,0,0,0,27,26
1,1,14,13,0,66,0,0,0,0,27,29
1,1,14,13,1,67,0,0,0,0,25,29
1,1,14,13,0,68,0,0,0,0,25,29
1,2,14,12,1,69,0,0,0,0,30,28
1,1,13,12,0,70,0,0,0,0,29,24
1,1,13,12,1,71,0,0,0,0,33,24
1,1,13,12,0,72,1,0,0,0,33,28
1,1,13,12,1,73,0,0,0,0,34,29
1,1,13,12,0,74,0,0,0,0,35,28
1,4,13,9,1,75,0,1,0,0,35,22
1,1,10,9,0,76,0,0,0,0,28,21
1,2,10,8,1,77,0,0,0,0,27,21
1,2,10,8,0,78,0,0,0,0,27,19
1,2,10,8,1,79,0,0,0,0,23,19
1,2,10,8,0,80,0,0,0,0,24,16
1,2,10,8,1,81,0,0,0,0,22,16
1,2,10,8,0,82,0,0,0,0,22,17
1,2,10,8,1,83,0,0,0,0,24,17
1,2,10,8,0,84,0,0,0,0,24,16
1,2,10,8,1,85,0,1,0,0,25,16
1,2,10,8,0,86,0,0,0,0,26,16
1,2,10,8,1,87,0,0,0,0,29,16
1,2,10,8,0,88,0,0,0,0,29,20
1,2,10,8,1,89,0,1,0,0,29,20
1,2,10,8,0,90,0,0,0,0,29,18
1,2,10,8,1,91,0,0,0,0,27,18
1,2,10,8,0,92,0,0,0,0,27,21
1,2,10,8,1,93,0,0,0,0,24,21
1,2,10,8,0,94,0,0,0,0,24,22
1,2,10,8,1,95,0,0,0,0,24,22
1,1,9,8,0,96,0,0,0,0,24,21
1,2,9,7,1,97,0,0,0,0,25,19
1,2,9,7,0,98,0,0,0,0,26,16
1,2,9,7,1,99,0,0,0,0,25,16
1,2,9,7,0,100,0,0,0,0,25,17
1,2,9,7,1,101,0,0,0,0,27,17
1,2,9,7,0,102,0,0,0,0,27,16
1,2,9,7,1,103,0,1,0,0,30,16
1,2,9,7,0,104,0,0,0,0,30,17
1,3,9,6,1,105,0,0,0,0,28,16
1,3,9,6,0,106,0,0,0,0,28,16
1,4,9,5,1,107,0,0,0,0,28,16
1,3,8,5,0,108,0,0,0,0,26,18
1,3,8,5,1,109,0,1,0,0,25,18
1,3,8,5,0,110,0,0,0,0,24,17
1,3,8,5,1,111,0,0,0,0,26,18
1,3,8,5,0,112,0,0,0,0,26,19
1,3,8,5,1,113,0,0,0,0,30,19
1,3,8,5,0,114,0,0,0,0,30,22
1,3,8,5,1,115,0,1,0,0,27,22
1,3,8,5,0,116,0,0,0,0,28,22
1,3,8,5,1,117,0,0,0,0,25,22
1,3,8,5,0,118,1,0,0,0,25,19
1,3,8,5,1,119,0,0,0,0,27,18
1,3,8,5,0,120,0,0,0,0,27,22
1,3,8,5,1,121,0,1,0,0,28,22
1,3,8,5,0,122,0,0,0,0,30,22
1,3,8,5,1,123,0,0,0,0,27,22
1,3,8,5,0,124,0,0,0,0,27,22
1,3,8,5,1,125,0,0,0,0,26,22
1,3,8,5,0,126,1,0,0,0,26,18
1,3,8,5,1,127,0,0,0,0,24,17
1,3,8,5,0,128,0,0,0,0,24,17
1,3,8,5,1,129,0,1,0,0,23,17
1,3,8,5,0,130,0,0,0,0,25,14
1,3,8,5,1,131,0,0,0,0,29,14
1,3,8,5,0,132,0,0,0,0,29,19
1,3,8,5,1,133,0,0,0,0,28,15
1,3,8,5,0,134,0,0,0,0,28,19
1,3,8,5,1,135,0,0,0,0,26,19
1,3,8,5,0,136,1,0,0,0,26,17
1,3,8,5,1,137,0,0,0,0,26,16
1,3,8,5,0,138,0,0,0,0,26,19
1,3,8,5,1,139,0,1,0,0,28,19
1,3,8,5,0,140,0,0,0,0,26,16
1,8,8,0,1,141,0,1,0,0,26,5
0,0,39,39,0,21,0,0,1,1,38,31
0,0,39,39,1,22,0,0,1,1,37,37
0,0,39,39,0,23,0,0,1,1,41,37
0,0,39,39,1,24,0,0,1,1,41,35
0,0,39,39,0,25,0,0,1,1,39,36
0,0,39,39,1,26,0,0,1,1,39,35
0,0,39,39,0,27,0,0,1,1,42,35
0,0,39,39,1,28,0,0,1,1,42,37
0,0,39,39,0,29,0,0,1,1,41,37
0,0,39,39,1,30,0,0,1,1,41,36
0,0,39,39,0,31,0,0,1,1,41,38
0,0,39,39,1,32,0,0,1,1,41,39
0,0,39,39,0,33,0,0,1,1,40,39
0,0,39,39,1,34,0,0,1,1,40,39
0,3,39,36,0,35,0,0,1,1,40,38
0,0,36,36,1,36,0,0,1,1,37,39
0,0,36,36,0,37,0,0,1,1,36,39
0,0,36,36,1,38,0,0,1,1,36,42
0,0,36,36,0,39,0,0,1,1,39,39
0,-3,33,36,1,40,0,0,1,1,36,42
0,0,33,33,0,41,0,0,1,1,39,37
0,0,33,33,1,42,0,0,1,1,37,36
0,0,33,33,0,43,0,0,1,1,36,36
0,0,33,33,1,44,0,0,1,1,36,36
0,0,33,33,0,45,0,0,1,1,36,36
0,0,33,33,1,46,0,0,1,1,35,37
0,0,33,33,0,47,0,0,1,1,37,37
0,0,33,33,1,48,0,0,1,1,37,41
0,0,33,33,0,49,0,0,1,1,36,41
0,0,33,33,1,50,0,0,1,1,36,40
0,0,33,33,0,51,0,0,1,1,36,40
0,-1,32,33,1,52,0,0,1,1,35,40
0,2,32,30,0,53,0,0,1,1,36,37
0,-1,29,30,1,54,0,0,1,1,33,37
0,-1,29,30,0,55,0,0,1,1,33,37
0,-1,29,30,1,56,0,0,1,1,33,37
0,-1,29,30,0,57,0,0,1,1,33,37
0,-1,29,30,1,58,0,1,1,1,33,40
0,-1,29,30,0,59,0,0,1,1,32,40
0,-2,28,30,1,60,0,0,1,1,32,38
0,-2,28,30,0,61,1,0,1,1,33,38
0,-2,28,30,1,62,0,0,1,1,33,40
0,-2,28,30,0,63,0,0,1,1,32,40
0,-2,28,30,1,64,0,0,1,1,32,42
0,0,39,39,0,21,0,0,1,1,32,40
0,0,39,39,1,22,0,0,1,1,32,40
0,0,39,39,0,23,0,0,1,1,33,40
0,0,39,39,1,24,0,0,1,1,33,41
0,0,39,39,0,25,0,0,1,1,32,41
0,0,39,39,1,26,0,0,1,1,32,42
0,0,39,39,0,27,0,0,1,1,32,41
0,0,39,39,1,28,0,0,1,1,32,41
0,0,39,39,0,29,0,0,1,1,35,41
0,0,39,39,1,30,0,0,1,1,35,44
0,0,39,39,0,31,0,0,1,1,34,44
0,0,39,39,1,32,0,0,1,1,34,44
0,0,39,39,0,33,0,0,1,1,34,44
0,-1,38,39,1,34,0,0,1,1,33,45
0,0,38,38,0,35,0,0,1,1,34,44
0,0,38,38,1,36,0,0,1,1,34,46
0,0,38,38,0,37,0,0,1,1,35,46
0,0,38,38,1,38,0,0,1,1,35,46
0,0,38,38,0,39,0,0,1,1,37,46
0,0,38,38,1,40,0,0,1,1,37,44
0,0,38,38,0,41,0,0,1,1,36,44
0,0,38,38,1,42,0,0,1,1,36,42
0,0,38,38,0,43,0,0,1,1,39,40
0,0,38,38,1,44,0,0,1,1,39,39
0,0,38,38,0,45,0,0,1,1,39,39
0,0,38,38,1,46,0,0,1,1,39,39
0,3,38,35,0,47,0,0,1,1,38,35
0,-2,33,35,1,48,0,0,1,1,38,35
0,-2,33,35,0,49,0,0,1,1,40,34
0,-2,33,35,1,50,0,0,1,1,40,36
0,-2,33,35,0,51,0,0,1,1,40,36
0,-5,30,35,1,52,0,0,1,1,38,36
0,-2,30,32,0,53,0,0,1,1,39,32
0,-3,29,32,1,54,0,0,1,1,38,34
0,-2,29,31,0,55,0,0,1,1,37,32
0,-2,29,31,1,56,0,0,1,1,39,29
0,-2,29,31,0,57,0,0,1,1,40,29
0,-2,29,31,1,58,0,0,1,1,40,31
0,-2,29,31,0,59,0,0,1,1,42,31
0,-2,29,31,1,60,0,0,1,1,38,31
0,-1,29,30,0,61,0,0,1,1,42,32
0,-6,24,30,1,62,0,0,1,1,37,36
0,-1,24,25,0,63,0,0,1,1,39,28
0,-2,23,25,1,64,0,0,1,1,39,31
0,-1,23,24,0,65,0,0,1,1,34,29
0,-1,23,24,1,66,0,0,1,1,38,28
0,-1,23,24,0,67,0,0,1,1,43,28
0,-1,23,24,1,68,0,0,1,1,43,31
0,-1,23,24,0,69,0,0,1,1,41,33
0,-1,23,24,1,70,0,0,1,1,41,32
0,-1,23,24,0,71,0,0,1,1,35,34
0,-1,23,24,1,72,0,0,1,1,32,33
0,-1,23,24,0,73,0,0,1,1,34,33
0,-1,23,24,1,74,0,0,1,1,34,36
0,-1,23,24,0,75,0,0,1,1,36,36
0,-1,23,24,1,76,0,0,1,1,36,33
0,-1,23,24,0,77,0,0,1,1,38,33
0,-4,20,24,1,78,0,0,1,1,36,36
0,-1,20,21,0,79,0,0,1,1,35,32
0,-2,19,21,1,80,0,0,1,1,34,32
0,-2,19,21,0,81,0,0,1,1,31,32
0,-2,19,21,1,82,0,0,1,1,31,31
0,-2,19,21,0,83,0,0,1,1,31,31
0,-3,18,21,1,84,0,0,1,1,30,32
0,-2,18,20,0,85,0,0,1,1,31,30
0,-2,18,20,1,86,0,1,1,1,31,36
0,-2,18,20,0,87,0,0,1,1,31,37
0,-2,18,20,1,88,0,0,1,1,30,34
0,-2,18,20,0,89,0,0,1,1,30,35
0,-2,18,20,1,90,0,0,1,1,30,34
0,-2,18,20,0,91,0,0,1,1,30,36
0,-2,18,20,1,92,0,0,1,1,30,37
0,-2,18,20,0,93,0,0,1,1,33,38
0,-2,18,20,1,94,0,0,1,1,32,38
0,-2,18,20,0,95,0,0,1,1,37,38
0,-11,9,20,1,96,0,0,0,1,25,37
0,-2,9,11,0,97,1,0,0,0,19,28
0,-5,6,11,1,98,0,0,0,0,17,29
0,-2,6,8,0,99,0,0,0,0,14,23
0,-2,6,8,1,100,0,0,0,0,14,23
0,-2,6,8,0,101,0,0,0,0,14,23
0,-2,6,8,1,102,0,0,0,0,14,23
0,-2,6,8,0,103,0,0,0,0,15,23
0,-2,6,8,1,104,0,0,0,0,15,19
0,-2,6,8,0,105,0,0,0,0,16,19
0,-3,5,8,1,106,0,0,0,0,14,22
0,-3,5,8,0,107,0,0,0,0,15,22
0,-3,5,8,1,108,0,0,0,0,15,23
0,-3,5,8,0,109,0,0,0,0,11,24
0,-3,5,8,1,110,0,0,0,0,11,23
0,-3,5,8,0,111,0,0,0,0,11,22
0,-3,5,8,1,112,0,0,0,0,11,22
0,-3,5,8,0,113,0,0,0,0,10,22
0,-4,4,8,1,114,0,0,0,0,10,20
0,-3,4,7,0,115,0,0,0,0,10,21
0,-3,4,7,1,116,0,0,0,0,10,25
0,-3,4,7,0,117,0,0,0,0,11,25
0,-3,4,7,1,118,0,0,0,0,11,22
0,-3,4,7,0,119,0,0,0,0,10,22
0,-3,4,7,1,120,0,0,0,0,10,22
0,-3,4,7,0,121,0,0,0,0,11,22
0,-3,4,7,1,122,0,0,0,0,11,25
0,-3,4,7,0,123,0,0,0,0,10,25
0,-3,4,7,1,124,0,0,0,0,10,24
0,-3,4,7,0,125,0,0,0,0,10,24
0,-3,4,7,1,126,0,1,0,0,10,22
0,-3,4,7,0,127,0,0,0,0,11,24
0,-3,4,7,1,128,0,0,0,0,11,22
0,-3,4,7,0,129,0,0,0,0,8,22
0,-3,4,7,1,130,0,1,0,0,8,25
0,-3,4,7,0,131,0,0,0,0,11,25
0,-3,4,7,1,132,0,0,0,0,11,20
0,-3,4,7,0,133,0,0,0,0,11,20
0,-4,3,7,1,134,0,0,0,0,10,21
0,-4,3,7,0,135,0,0,0,0,10,21
0,-4,3,7,1,136,0,0,0,0,10,20
0,-4,3,7,0,137,0,0,0,0,10,20
0,-4,3,7,1,138,0,1,0,0,10,21
0,-4,3,7,0,139,0,0,0,0,7,21
0,-4,3,7,1,140,0,0,0,0,7,19
0,-4,3,7,0,141,0,0,0,0,11,18
0,-7,0,7,1,142,0,0,0,0,5,18
0,-7,0,7,0,143,0,0,0,0,5,18
0,-7,0,7,1,144,0,0,0,0,5,20
0,-7,0,7,0,145,0,0,0,0,5,20
0,-7,0,7,1,146,0,0,0,0,5,21
1,0,38,38,0,21,0,0,1,1,37,37
1,0,38,38,1,22,0,0,1,1,37,34
1,0,38,38,0,23,0,0,1,1,37,34
1,0,38,38,1,24,0,0,1,1,36,36
1,0,38,38,0,25,0,0,1,1,36,36
1,0,38,38,1,26,0,0,1,1,37,40
1,3,38,35,0,27,0,0,1,1,37,36
1,0,35,35,1,28,0,0,1,1,36,36
1,0,35,35,0,29,0,0,1,1,39,36
1,0,35,35,1,30,0,0,1,1,39,37
1,0,35,35,0,31,0,0,1,1,39,36
1,-1,34,35,1,32,0,0,1,1,38,38
1,0,34,34,0,33,0,0,1,1,41,40
1,0,34,34,1,34,0,0,1,1,41,41
1,0,34,34,0,35,0,0,1,1,42,41
1,0,34,34,1,36,0,0,1,1,40,43
1,3,34,31,0,37,0,0,1,1,42,40
1,0,31,31,1,38,0,0,1,1,40,42
1,0,31,31,0,39,0,0,1,1,42,41
1,0,31,31,1,40,0,0,1,1,42,36
1,0,31,31,0,41,0,0,1,1,44,36
1,0,31,31,1,42,0,0,1,1,44,36
1,0,31,31,0,43,0,0,1,1,45,36
1,0,31,31,1,44,0,0,1,1,45,35
1,5,31,26,0,45,0,0,1,1,42,33
1,0,26,26,1,46,0,0,1,1,40,35
1,3,26,23,0,47,0,0,1,1,41,32
1,0,23,23,1,48,0,0,1,1,36,33
1,1,23,22,0,49,0,0,1,1,39,31
1,1,23,22,1,50,0,0,1,1,39,30
1,1,23,22,0,51,0,0,1,1,40,29
1,1,23,22,1,52,0,0,1,1,40,31
1,1,23,22,0,53,0,0,1,1,40,31
1,1,23,22,1,54,0,0,1,1,40,31
1,1,23,22,0,55,0,0,1,1,39,30
0,-2,35,37,1,21,0,0,1,1,30,34
0,-2,35,37,0,22,0,0,1,1,30,35
0,-2,35,37,1,23,0,0,1,1,37,35
0,-2,35,37,0,24,0,0,1,1,37,35
0,-2,35,37,1,25,0,0,1,1,35,36
0,-2,35,37,0,26,0,0,1,1,35,34
0,-2,35,37,1,27,0,0,1,1,35,34
0,-2,35,37,0,28,0,0,1,1,35,35
0,1,35,34,1,29,0,1,1,1,41,31
0,-2,32,34,0,30,0,0,1,1,36,37
0,1,32,31,1,31,0,0,1,1,39,35
0,-2,29,31,0,32,0,0,1,1,32,36
0,-2,29,31,1,33,0,0,1,1,31,37
0,-2,29,31,0,34,0,0,1,1,32,39
0,-2,29,31,1,35,0,0,1,1,35,40
0,-2,29,31,0,36,0,0,1,1,35,39
0,-1,29,30,1,37,0,1,1,1,37,41
0,-4,26,30,0,38,0,0,1,1,34,39
0,-4,26,30,1,39,0,1,1,1,28,39
0,-4,26,30,0,40,0,0,1,1,30,39
0,-4,26,30,1,41,0,0,1,1,35,39
0,-7,23,30,0,42,0,0,1,1,32,42
0,-7,23,30,1,43,0,0,1,1,35,42
0,-7,23,30,0,44,0,0,1,1,32,41
0,-6,23,29,1,45,0,1,1,1,34,40
0,-6,23,29,0,46,0,0,1,1,36,38
0,-6,23,29,1,47,0,1,1,1,36,39
0,-6,23,29,0,48,0,0,1,1,39,41
0,-6,23,29,1,49,0,1,1,1,39,42
0,-6,23,29,0,50,0,0,1,1,39,43
0,-1,23,24,1,51,0,0,1,1,40,37
0,-6,18,24,0,52,0,0,1,1,34,39
0,-6,18,24,1,53,0,0,1,1,32,39
