result,materialDifference,colour,plyNumber,whiteInCheck,blackInCheck,whiteQueenExists,blackQueenExists,numOfSquaresWhiteAttacks,numOfSquaresBlackAttacks
0,-8,1,95,0,0,0,1,7,25
0,-8,0,96,0,0,0,1,7,26
0,-8,1,97,0,0,0,1,8,26
0,-8,0,98,0,0,0,1,8,26
0,-8,1,99,0,0,0,1,7,26
0,-8,0,100,1,0,0,1,7,28
0,-8,1,101,0,0,0,1,8,27
0,-8,0,102,1,0,0,1,8,30
1,3,1,21,0,0,1,1,40,29
1,0,0,22,0,0,1,1,33,29
1,0,1,23,0,0,1,1,32,29
1,0,0,24,0,0,1,1,32,31
1,0,1,25,0,0,1,1,31,31
1,0,0,26,0,0,1,1,32,41
1,3,1,27,0,0,1,1,34,37
1,0,0,28,0,0,1,1,28,37
1,3,1,29,0,0,1,1,28,31
1,0,0,30,0,0,1,1,27,31
1,0,1,31,0,0,1,1,30,31
1,0,0,32,0,0,1,1,30,31
1,0,1,33,0,0,1,1,30,31
1,0,0,34,0,0,1,1,30,32
1,0,1,35,0,0,1,1,32,32
1,0,0,36,0,0,1,1,32,33
1,1,1,37,0,1,1,1,34,35
1,1,0,38,0,0,1,1,35,35
1,1,1,39,0,1,1,1,37,35
0,-6,0,21,0,0,1,1,35,28
0,-6,1,22,0,0,1,1,35,30
0,-6,0,23,0,0,1,1,35,30
0,-6,1,24,0,0,1,1,33,34
0,-6,0,25,0,0,1,1,32,34
0,-6,1,26,0,0,1,1,32,32
0,-6,0,27,0,0,1,1,33,32
0,-6,1,28,0,0,1,1,33,30
0,-6,0,29,0,0,1,1,36,30
0,-6,1,30,0,0,1,1,36,31
0,-6,0,31,0,0,1,1,35,31
0,-6,1,32,0,0,1,1,35,36
0,-6,0,33,0,0,1,1,35,36
0,-6,1,34,0,0,1,1,34,36
0,-5,0,35,0,0,1,1,35,35
0,-6,1,36,0,0,1,1,33,35
0,-5,0,37,0,0,1,1,33,34
0,-5,1,38,0,0,1,1,33,34
0,-2,0,39,0,0,1,1,30,29
0,-7,1,40,0,0,1,1,28,28
0,-6,0,41,0,0,1,1,32,28
0,-6,1,42,0,0,1,1,32,29
0,-3,0,43,1,0,1,1,33,30
0,-6,1,44,0,0,1,1,26,35
0,-6,0,45,1,0,1,1,26,39
0,-6,1,46,0,0,1,1,26,37
0,-6,0,47,1,0,1,1,31,35
0,-9,1,48,0,0,1,1,28,35
0,-9,0,49,0,0,1,1,30,35
0,-10,1,50,0,0,1,1,28,40
0,-7,0,51,0,0,1,1,32,33
0,-10,1,52,0,0,1,1,27,37
0,-10,0,53,0,0,1,1,28,37
0,-10,1,54,0,0,1,1,28,35
0,-10,0,55,0,0,1,1,25,35
0,-10,1,56,0,1,1,1,24,35
1,6,0,21,0,0,1,1,31,31
1,6,1,22,0,0,1,1,31,33
1,6,0,23,0,0,1,1,33,33
1,5,1,24,0,0,1,1,32,34
1,6,0,25,0,0,1,1,36,32
1,3,1,26,0,0,1,1,32,36
1,6,0,27,0,0,1,1,35,32
1,5,1,28,0,0,1,1,33,35
1,5,0,29,0,0,1,1,33,35
1,0,1,30,0,0,1,1,33,32
1,1,0,31,0,0,1,1,39,30
1,1,1,32,0,0,1,1,39,29
1,1,0,33,0,0,1,1,31,32
1,1,1,34,0,0,1,1,31,36
1,4,0,35,0,0,1,1,31,29
1,1,1,36,0,0,1,1,27,29
1,1,0,37,0,0,1,1,29,29
1,-4,1,38,0,0,1,1,29,29
1,-1,0,39,0,0,1,1,27,25
1,-1,1,40,0,1,1,1,27,28
1,-1,0,41,0,0,1,1,26,31
1,-1,1,42,0,1,1,1,26,33
1,-1,0,43,0,0,1,1,27,33
1,-1,1,44,0,1,1,1,27,36
1,-1,0,45,0,0,1,1,28,37
1,-1,1,46,0,1,1,1,28,36
1,-1,0,47,0,0,1,1,31,37
1,-1,1,48,0,0,1,1,31,38
1,-1,0,49,0,0,1,1,32,36
1,-1,1,50,0,0,1,1,32,36
1,-1,0,51,0,0,1,1,30,38
1,-1,1,52,0,0,1,1,30,35
1,0,0,53,1,0,1,1,37,35
1,0,1,54,0,0,1,1,37,35
1,9,0,55,0,0,1,0,33,15
1,6,1,56,0,0,1,0,30,19
1,7,0,57,0,0,1,0,32,18
1,7,1,58,0,0,1,0,32,17
1,7,0,59,1,0,1,0,36,17
1,7,1,60,0,0,1,0,36,18
1,12,0,61,1,0,1,0,30,8
1,12,1,62,0,0,1,0,31,10
1,13,0,63,1,0,1,0,30,9
0,0,1,21,0,0,1,1,35,38
0,0,0,22,0,0,1,1,35,37
0,0,1,23,0,0,1,1,40,37
0,0,0,24,0,0,1,1,40,35
0,0,1,25,0,0,1,1,43,35
0,0,0,26,0,0,1,1,41,35
0,3,1,27,0,0,1,1,40,30
0,0,0,28,0,0,1,1,38,32
0,0,1,29,0,0,1,1,39,31
0,0,0,30,0,0,1,1,40,29
0,0,1,31,0,0,1,1,36,29
0,0,0,32,0,0,1,1,35,29
0,0,1,33,0,0,1,1,31,29
0,0,0,34,0,0,1,1,31,32
0,0,1,35,0,0,1,1,31,32
0,0,0,36,0,0,1,1,31,33
0,0,1,37,0,0,1,1,32,33
0,0,0,38,0,0,1,1,32,36
0,0,1,39,0,0,1,1,28,36
0,-3,0,40,0,0,1,1,27,34
0,0,1,41,0,0,1,1,27,30
0,0,0,42,0,0,1,1,27,31
0,0,1,43,0,0,1,1,27,31
0,0,0,44,0,0,1,1,27,33
0,0,1,45,0,0,1,1,29,33
0,-1,0,46,0,0,1,1,27,33
0,0,1,47,0,0,1,1,29,31
0,0,0,48,0,0,1,1,29,32
0,0,1,49,0,0,1,1,32,32
0,0,0,50,0,0,1,1,32,34
0,5,1,51,0,1,1,1,37,30
0,0,0,52,0,0,1,1,28,34
0,0,1,53,0,0,1,1,28,34
0,0,0,54,0,0,1,1,28,35
0,0,1,55,0,0,1,1,31,35
0,0,0,56,0,0,1,1,31,33
0,0,1,57,0,0,1,1,34,33
0,0,0,58,0,0,1,1,34,34
0,0,1,59,0,0,1,1,35,34
0,0,0,60,0,0,1,1,35,32
0,1,1,61,0,0,1,1,38,31
0,-4,0,62,0,0,1,1,32,33
0,1,1,63,0,0,1,1,32,28
0,0,0,64,0,0,1,1,30,30
0,1,1,65,0,0,1,1,28,29
0,1,0,66,0,0,1,1,26,28
0,2,1,67,0,1,1,1,37,27
0,2,0,68,0,0,1,1,37,30
0,2,1,69,0,1,1,1,36,31
0,2,0,70,0,0,1,1,36,31
0,2,1,71,0,0,1,1,34,31
0,2,0,72,0,0,1,1,32,31
0,11,1,73,0,0,1,0,28,22
0,2,0,74,0,0,0,0,17,21
0,2,1,75,0,0,0,0,19,20
0,-1,0,76,0,0,0,0,13,18
0,1,1,21,0,0,1,1,38,29
0,1,0,22,0,0,1,1,38,30
0,1,1,23,0,0,1,1,37,30
0,1,0,24,0,0,1,1,37,30
0,1,1,25,0,0,1,1,38,30
0,1,0,26,0,0,1,1,37,32
0,2,1,27,0,0,1,1,40,30
0,1,0,28,0,0,1,1,38,31
0,1,1,29,0,0,1,1,36,31
0,1,0,30,0,0,1,1,36,33
0,1,1,31,0,0,1,1,39,33
0,1,0,32,0,0,1,1,38,36
0,1,1,33,0,0,1,1,40,35
0,1,0,34,0,0,1,1,40,34
0,1,1,35,0,1,1,1,38,35
0,1,0,36,0,0,1,1,38,35
0,1,1,37,0,0,1,1,36,34
0,-2,0,38,0,0,1,1,35,36
0,1,1,39,0,0,1,1,39,34
0,1,0,40,0,0,1,1,39,33
0,1,1,41,0,1,1,1,35,33
0,1,0,42,0,0,1,1,36,34
0,1,1,43,0,0,1,1,36,32
0,1,0,44,0,0,1,1,35,34
0,2,1,45,0,0,1,1,39,32
0,2,0,46,0,0,1,1,39,32
0,2,1,47,0,0,1,1,40,32
0,2,0,48,0,0,1,1,41,34
0,2,1,49,0,0,1,1,40,34
0,2,0,50,0,0,1,1,40,36
0,11,1,51,0,0,1,0,41,30
0,2,0,52,0,0,0,0,34,32
0,5,1,53,0,0,0,0,36,25
0,2,0,54,0,0,0,0,30,25
0,2,1,55,0,0,0,0,28,25
0,2,0,56,0,0,0,0,28,30
0,3,1,57,0,0,0,0,31,28
0,3,0,58,0,0,0,0,31,30
0,3,1,59,0,0,0,0,32,30
0,-2,0,60,0,0,0,0,26,32
0,3,1,61,0,0,0,0,26,26
0,2,0,62,0,0,0,0,24,24
1,0,1,21,0,0,1,1,33,32
1,0,0,22,0,0,1,1,33,32
1,0,1,23,0,0,1,1,34,32
1,0,0,24,0,0,1,1,34,32
1,1,1,25,0,0,1,1,35,30
1,0,0,26,0,0,1,1,34,33
1,0,1,27,0,0,1,1,32,33
1,-3,0,28,0,0,1,1,31,35
1,0,1,29,0,0,1,1,32,29
1,0,0,30,0,0,1,1,32,29
1,0,1,31,0,0,1,1,33,29
1,0,0,32,0,0,1,1,33,30
1,0,1,33,0,0,1,1,33,30
1,0,0,34,0,0,1,1,33,30
1,0,1,35,0,0,1,1,35,30
1,0,0,36,0,0,1,1,35,30
1,0,1,37,0,0,1,1,35,30
1,-1,0,38,0,0,1,1,37,30
1,-1,1,39,0,0,1,1,39,30
1,-1,0,40,0,0,1,1,39,33
1,0,1,41,0,0,1,1,42,33
1,0,0,42,0,0,1,1,42,34
1,5,1,43,0,0,1,1,44,29
1,0,0,44,0,0,1,1,40,33
1,0,1,45,0,0,1,1,38,33
1,0,0,46,0,0,1,1,38,33
1,0,1,47,0,0,1,1,38,33
1,0,0,48,0,0,1,1,38,35
1,0,1,49,0,0,1,1,36,35
1,-3,0,50,1,0,1,1,31,38
1,-3,1,51,0,0,1,1,33,38
1,-3,0,52,0,0,1,1,33,35
1,-3,1,53,0,0,1,1,37,34
1,-8,0,54,0,0,1,1,31,38
1,-3,1,55,0,0,1,1,32,29
1,-3,0,56,0,0,1,1,32,32
1,-3,1,57,0,0,1,1,30,32
1,-3,0,58,1,0,1,1,30,32
1,-3,1,59,0,0,1,1,31,32
1,-4,0,60,0,0,1,1,29,31
1,-4,1,61,0,0,1,1,30,31
1,-7,0,62,0,0,1,1,28,30
1,-4,1,63,0,0,1,1,28,26
1,-4,0,64,0,0,1,1,28,29
1,-4,1,65,0,0,1,1,29,29
1,-4,0,66,0,0,1,1,29,30
1,-4,1,67,0,0,1,1,24,30
1,-4,0,68,0,0,1,1,24,30
1,-4,1,69,0,0,1,1,23,30
1,-4,0,70,0,0,1,1,23,30
1,-4,1,71,0,0,1,1,24,30
1,-4,0,72,0,0,1,1,26,29
1,-3,1,73,0,0,1,1,26,28
1,-4,0,74,0,0,1,1,24,31
1,-4,1,75,0,0,1,1,25,31
1,-4,0,76,1,0,1,1,23,33
1,5,1,77,0,0,1,0,27,18
1,-4,0,78,0,0,0,0,11,20
1,-4,1,79,0,0,0,0,12,20
1,-4,0,80,0,0,0,0,12,20
1,-4,1,81,0,0,0,0,12,20
1,-4,0,82,0,0,0,0,12,21
1,-4,1,83,0,0,0,0,14,23
1,-4,0,84,0,0,0,0,14,23
1,-4,1,85,0,0,0,0,14,23
1,-4,0,86,0,0,0,0,14,23
1,-4,1,87,0,0,0,0,15,23
1,-4,0,88,0,0,0,0,15,24
1,-4,1,89,0,0,0,0,14,24
1,-4,0,90,0,0,0,0,14,22
1,-4,1,91,0,0,0,0,14,22
1,-5,0,92,0,0,0,0,12,21
1,-5,1,93,0,0,0,0,13,22
1,-6,0,94,0,0,0,0,11,22
1,-6,1,95,0,0,0,0,11,22
0,0,0,21,0,0,1,1,34,34
0,0,1,22,0,0,1,1,34,35
0,0,0,23,0,0,1,1,36,35
0,0,1,24,0,0,1,1,36,33
0,0,0,25,0,0,1,1,38,33
0,0,1,26,0,0,1,1,38,34
0,1,0,27,0,0,1,1,41,32
0,-2,1,28,0,0,1,1,39,36
0,1,0,29,0,0,1,1,42,34
0,1,1,30,0,0,1,1,42,33
0,1,0,31,0,0,1,1,40,34
0,1,1,32,0,0,1,1,40,34
0,1,0,33,0,0,1,1,40,34
0,1,1,34,0,0,1,1,38,35
0,1,0,35,0,0,1,1,37,35
0,1,1,36,0,0,1,1,37,35
0,1,0,37,0,0,1,1,36,35
0,1,1,38,0,0,1,1,35,36
0,1,0,39,0,0,1,1,36,36
0,1,1,40,0,0,1,1,36,37
0,1,0,41,0,0,1,1,36,37
0,1,1,42,0,0,1,1,34,38
0,1,0,43,0,0,1,1,33,38
0,1,1,44,0,0,1,1,33,37
0,1,0,45,0,0,1,1,34,37
0,-2,1,46,0,0,1,1,30,42
0,1,0,47,0,0,1,1,32,38
0,1,1,48,0,0,1,1,32,39
0,4,0,49,0,0,1,1,33,37
0,1,1,50,0,0,1,1,34,38
0,1,0,51,0,0,1,1,35,38
0,1,1,52,0,0,1,1,35,38
0,1,0,53,0,0,1,1,35,39
0,-2,1,54,0,0,1,1,33,37
0,1,0,55,0,0,1,1,32,36
0,1,1,56,0,1,1,1,32,37
0,1,0,57,0,0,1,1,33,37
0,1,1,58,0,1,1,1,33,33
1,1,0,21,0,0,0,0,34,30
1,1,1,22,0,0,0,0,33,32
1,1,0,23,0,0,0,0,36,32
1,1,1,24,0,0,0,0,36,34
1,2,0,25,0,0,0,0,37,33
1,2,1,26,0,0,0,0,37,34
1,2,0,27,0,0,0,0,35,35
1,-1,1,28,0,0,0,0,29,35
1,2,0,29,0,0,0,0,29,30
1,2,1,30,0,0,0,0,29,31
1,2,0,31,0,0,0,0,28,31
1,2,1,32,0,0,0,0,25,30
1,5,0,33,0,0,0,0,31,26
1,2,1,34,0,0,0,0,25,27
1,2,0,35,0,0,0,0,27,28
1,2,1,36,0,0,0,0,26,28
1,2,0,37,0,0,0,0,28,28
1,2,1,38,0,0,0,0,28,26
1,2,0,39,0,0,0,0,29,26
1,2,1,40,0,0,0,0,29,27
1,2,0,41,0,0,0,0,28,27
1,1,1,42,0,0,0,0,27,28
1,2,0,43,0,0,0,0,27,26
1,2,1,44,0,0,0,0,27,30
1,2,0,45,0,0,0,0,32,30
1,-3,1,46,0,0,0,0,23,32
1,2,0,47,0,0,0,0,31,24
1,2,1,48,0,0,0,0,31,21
1,2,0,49,0,0,0,0,31,21
1,2,1,50,0,0,0,0,31,21
1,2,0,51,0,0,0,0,30,21
1,2,1,52,0,0,0,0,30,19
1,2,0,53,0,0,0,0,30,19
1,2,1,54,0,0,0,0,30,20
1,2,0,55,0,0,0,0,29,20
1,1,1,56,0,0,0,0,30,23
1,4,0,57,0,0,0,0,27,19
1,4,1,58,0,0,0,0,27,17
1,4,0,59,0,0,0,0,25,17
1,4,1,60,0,0,0,0,25,17
1,4,0,61,0,0,0,0,28,17
1,4,1,62,0,0,0,0,28,17
1,4,0,63,0,0,0,0,25,17
1,4,1,64,0,0,0,0,25,18
1,4,0,65,0,0,0,0,21,18
1,4,1,66,0,0,0,0,21,21
1,5,0,67,0,0,0,0,22,20
1,5,1,68,0,0,0,0,22,18
1,5,0,69,0,0,0,0,23,18
1,5,1,70,0,0,0,0,23,21
1,5,0,71,0,0,0,0,28,21
1,2,1,72,0,0,0,0,26,21
1,7,0,73,0,0,0,0,26,13
1,7,1,74,0,0,0,0,26,13
1,7,0,75,0,0,0,0,20,13
1,7,1,76,0,0,0,0,20,13
1,15,0,77,1,0,1,0,35,13
1,15,1,78,0,0,1,0,40,13
1,15,0,79,0,0,1,0,37,13
1,15,1,80,0,0,1,0,37,13
1,15,0,81,1,0,1,0,35,13
1,15,1,82,0,0,1,0,38,13
1,15,0,83,1,0,1,0,36,13
1,15,1,84,0,0,1,0,40,10
1,15,0,85,1,0,1,0,33,10
0,-3,1,21,0,0,1,1,29,29
0,-3,0,22,0,0,1,1,29,29
0,-3,1,23,0,0,1,1,31,29
0,-3,0,24,0,0,1,1,31,30
0,-3,1,25,0,0,1,1,34,30
0,-3,0,26,0,0,1,1,34,32
0,-3,1,27,0,0,1,1,34,32
0,-3,0,28,0,0,1,1,34,34
0,-3,1,29,0,0,1,1,35,34
0,-3,0,30,0,0,1,1,35,32
0,-2,1,31,0,0,1,1,36,30
0,-3,0,32,0,0,1,1,34,33
0,-3,1,33,0,0,1,1,40,33
0,-3,0,34,0,0,1,1,40,33
0,-3,1,35,0,0,1,1,40,33
0,-3,0,36,0,0,1,1,40,35
0,-3,1,37,0,0,1,1,37,35
0,-3,0,38,0,0,1,1,37,36
0,-3,1,39,0,0,1,1,33,36
0,-3,0,40,0,0,1,1,33,36
0,-3,1,41,0,0,1,1,37,37
0,-6,0,42,0,0,1,1,34,38
0,-3,1,43,0,0,1,1,34,34
0,-3,0,44,0,0,1,1,34,35
0,-3,1,45,0,0,1,1,33,35
0,-3,0,46,0,0,1,1,34,31
0,-3,1,47,0,0,1,1,34,31
0,-3,0,48,0,0,1,1,34,30
0,-3,1,49,0,0,1,1,33,30
0,-3,0,50,0,0,1,1,33,31
0,-3,1,51,0,0,1,1,33,31
0,-3,0,52,0,0,1,1,33,33
0,-3,1,53,0,0,1,1,32,33
0,-3,0,54,0,0,1,1,32,36
0,-3,1,55,0,0,1,1,33,36
0,-3,0,56,0,0,1,1,33,34
0,-3,1,57,0,0,1,1,31,34
0,-3,0,58,0,0,1,1,31,37
0,-3,1,59,0,0,1,1,31,37
0,-3,0,60,0,0,1,1,31,37
0,-3,1,61,0,0,1,1,32,37
0,-3,0,62,0,0,1,1,32,36
0,-3,1,63,0,0,1,1,33,36
0,-4,0,64,0,0,1,1,31,37
0,-4,1,65,0,0,1,1,32,37
0,-5,0,66,0,0,1,1,32,38
0,-4,1,67,0,0,1,1,32,39
0,-4,0,68,1,0,1,1,32,34
0,-4,1,69,0,0,1,1,32,34
0,-4,0,70,0,0,1,1,32,35
0,-3,1,71,0,0,1,1,34,34
0,-4,0,72,0,0,1,1,34,41
0,-4,1,73,0,0,1,1,33,39
0,-5,0,74,0,0,1,1,31,45
0,-5,1,75,0,0,1,1,30,45
0,-5,0,76,0,0,1,1,30,34
0,-5,1,77,0,0,1,1,31,34
0,-5,0,78,0,0,1,1,31,37
0,-5,1,79,0,0,1,1,33,37
0,-8,0,80,0,0,1,1,30,37
0,-8,1,81,0,0,1,1,26,38
0,-8,0,82,0,0,1,1,26,40
0,-8,1,83,0,0,1,1,26,40
0,-17,0,84,0,0,0,1,21,38
0,-14,1,85,0,0,0,1,23,37
0,-19,0,86,1,0,0,1,18,38
0,0,1,21,0,0,1,1,35,38
0,0,0,22,0,0,1,1,35,38
0,0,1,23,0,0,1,1,36,38
0,0,0,24,0,0,1,1,36,39
0,0,1,25,0,0,1,1,36,39
0,0,0,26,0,0,1,1,36,38
0,0,1,27,0,0,1,1,41,38
0,-3,0,28,0,0,1,1,38,39
0,0,1,29,0,0,1,1,38,38
0,0,0,30,0,0,1,1,38,38
0,0,1,31,0,0,1,1,36,38
0,0,0,32,0,0,1,1,36,38
0,0,1,33,0,0,1,1,36,38
0,0,0,34,0,0,1,1,36,39
0,0,1,35,0,0,1,1,39,37
0,0,0,36,0,0,1,1,39,38
0,0,1,37,0,0,1,1,38,38
0,0,0,38,0,0,1,1,38,40
0,3,1,39,0,0,1,1,39,37
0,0,0,40,0,0,1,1,36,38
0,0,1,41,0,0,1,1,37,38
0,0,0,42,0,0,1,1,37,38
0,5,1,43,0,0,1,1,34,34
0,2,0,44,0,0,1,1,32,34
0,2,1,45,0,0,1,1,36,34
0,1,0,46,0,0,1,1,35,34
0,4,1,47,0,0,1,1,39,31
0,4,0,48,0,0,1,1,37,37
0,4,1,49,0,0,1,1,33,37
0,4,0,50,0,0,1,1,33,33
0,4,1,51,0,0,1,1,33,33
0,4,0,52,1,0,1,1,33,33
1,0,1,21,0,0,1,1,33,38
1,0,0,22,0,0,1,1,33,38
1,1,1,23,0,0,1,1,36,38
1,1,0,24,0,0,1,1,36,36
1,4,1,25,0,0,1,1,39,35
1,1,0,26,0,0,1,1,33,36
1,1,1,27,0,0,1,1,33,36
1,1,0,28,0,0,1,1,33,36
1,2,1,29,0,1,1,1,37,34
1,2,0,30,0,0,1,1,37,35
1,7,1,31,0,0,1,1,35,34
1,4,0,32,0,0,1,1,32,33
1,4,1,33,0,0,1,1,33,34
1,3,0,34,0,0,1,1,33,33
1,6,1,35,0,0,1,1,33,33
1,6,0,36,0,0,1,1,33,33
1,7,1,37,0,0,1,1,35,33
1,7,0,38,0,0,1,1,35,34
1,7,1,39,0,0,1,1,36,32
1,7,0,40,0,0,1,1,38,33
1,7,1,41,0,0,1,1,37,30
1,7,0,42,0,0,1,1,38,31
1,7,1,43,0,0,1,1,39,31
1,7,0,44,0,0,1,1,39,34
1,7,1,45,0,0,1,1,39,34
1,4,0,46,0,0,1,1,37,37
1,9,1,47,0,0,1,1,37,30
1,8,0,48,0,0,1,1,37,35
1,8,1,49,0,0,1,1,33,33
1,8,0,50,0,0,1,1,33,30
1,8,1,51,0,1,1,1,38,30
1,8,0,52,0,0,1,1,34,29
1,17,1,53,0,1,1,0,37,20
1,1,0,21,0,0,1,1,34,32
1,1,1,22,0,0,1,1,34,33
1,1,0,23,0,0,1,1,35,34
1,1,1,24,0,0,1,1,35,35
1,1,0,25,0,0,1,1,36,35
1,1,1,26,0,0,1,1,36,41
1,4,0,27,0,0,1,1,34,36
1,1,1,28,0,0,1,1,34,36
1,2,0,29,0,0,1,1,33,35
1,2,1,30,0,0,1,1,33,36
1,2,0,31,0,0,1,1,34,36
1,2,1,32,0,0,1,1,34,39
1,2,0,33,0,0,1,1,34,39
1,2,1,34,0,0,1,1,34,39
1,2,0,35,0,0,1,1,36,39
1,2,1,36,0,0,1,1,36,40
1,2,0,37,0,0,1,1,41,40
1,2,1,38,0,0,1,1,41,41
1,3,0,39,0,0,1,1,41,41
1,3,1,40,0,0,1,1,41,44
1,8,0,41,0,0,1,1,41,42
1,5,1,42,0,0,1,1,37,39
1,5,0,43,0,0,1,1,38,39
1,5,1,44,0,0,1,1,38,38
1,5,0,45,0,0,1,1,36,38
1,5,1,46,0,0,1,1,36,40
1,8,0,47,0,0,1,1,39,37
1,5,1,48,0,0,1,1,36,38
1,6,0,49,0,0,1,1,41,37
1,6,1,50,0,0,1,1,40,32
1,9,0,51,1,0,1,1,43,26
1,9,1,52,0,0,1,1,43,28
1,9,0,53,1,0,1,1,42,29
1,9,1,54,0,0,1,1,43,27
1,12,0,55,0,0,1,1,43,24
1,12,1,56,0,0,1,1,42,21
1,12,0,57,1,0,1,1,43,22
1,12,1,58,0,0,1,1,42,24
1,12,0,59,0,0,1,1,45,30
1,3,1,60,0,0,0,1,35,31
1,12,0,61,0,0,0,0,36,20
1,12,1,62,0,0,0,0,36,16
1,12,0,63,0,0,0,0,36,16
1,12,1,64,0,0,0,0,36,18
1,12,0,65,0,0,0,0,36,18
1,11,1,66,0,0,0,0,35,18
1,16,0,67,1,0,0,0,39,12
1,0,1,21,0,0,1,1,34,31
1,0,0,22,0,0,1,1,34,35
1,3,1,23,0,0,1,1,38,33
1,0,0,24,0,0,1,1,31,32
1,1,1,25,0,0,1,1,32,31
1,0,0,26,0,0,1,1,30,31
1,0,1,27,0,0,1,1,31,31
1,0,0,28,0,0,1,1,31,33
1,0,1,29,0,0,1,1,32,33
1,0,0,30,0,0,1,1,32,35
1,0,1,31,0,0,1,1,35,35
1,0,0,32,0,0,1,1,35,35
1,0,1,33,0,0,1,1,36,35
1,0,0,34,0,0,1,1,32,38
1,0,1,35,0,0,1,1,31,38
1,0,0,36,0,0,1,1,31,40
1,3,1,37,0,0,1,1,34,34
1,0,0,38,0,0,1,1,33,38
1,1,1,39,0,0,1,1,37,37
1,-4,0,40,0,0,1,1,33,40
1,1,1,41,0,0,1,1,38,36
1,1,0,42,0,0,1,1,38,37
1,1,1,43,0,0,1,1,35,37
1,1,0,44,0,0,1,1,36,37
1,1,1,45,0,0,1,1,37,37
1,1,0,46,0,0,1,1,37,35
1,2,1,47,0,0,1,1,38,34
1,2,0,48,0,0,1,1,38,34
1,2,1,49,0,0,1,1,37,34
1,2,0,50,0,0,1,1,37,34
1,2,1,51,0,0,1,1,36,34
1,1,0,52,0,0,1,1,35,34
1,1,1,53,0,0,1,1,31,33
1,1,0,54,0,0,1,1,33,34
1,2,1,55,0,0,1,1,36,35
1,1,0,56,1,0,1,1,35,40
1,1,1,57,0,0,1,1,35,40
1,1,0,58,0,0,1,1,33,41
1,1,1,59,0,0,1,1,29,41
1,-2,0,60,1,0,1,1,26,42
1,1,1,61,0,0,1,1,25,36
1,1,0,62,1,0,1,1,25,34
1,1,1,63,0,0,1,1,24,33
1,1,0,64,0,0,1,1,26,29
1,1,1,65,0,0,1,1,27,29
1,1,0,66,0,0,1,1,27,36
1,1,1,67,0,0,1,1,25,36
1,-8,0,68,0,0,0,1,14,33
1,1,1,69,0,0,0,0,21,16
1,1,0,70,0,0,0,0,21,21
1,1,1,71,0,0,0,0,21,21
1,1,0,72,0,0,0,0,21,19
1,1,1,73,0,0,0,0,21,19
1,0,0,74,0,0,0,0,20,24
1,0,1,75,0,0,0,0,20,24
1,0,0,76,0,0,0,0,20,23
1,0,1,77,0,1,0,0,20,23
1,0,0,78,0,0,0,0,21,21
1,8,1,79,0,0,1,0,28,22
1,-1,0,80,0,0,0,0,19,17
1,4,1,81,0,0,0,0,20,8
0,3,0,21,0,0,1,1,35,32
0,0,1,22,0,0,1,1,33,33
0,0,0,23,0,0,1,1,35,33
0,-1,1,24,0,0,1,1,33,37
0,-1,0,25,0,0,1,1,33,37
0,-1,1,26,0,0,1,1,35,33
0,0,0,27,0,0,1,1,38,32
0,0,1,28,0,0,1,1,38,32
0,0,0,29,0,0,1,1,38,32
0,0,1,30,0,0,1,1,38,34
0,3,0,31,0,0,1,1,41,31
0,0,1,32,0,0,1,1,37,35
0,0,0,33,0,0,1,1,36,35
0,0,1,34,0,0,1,1,36,34
0,0,0,35,0,0,1,1,34,35
0,0,1,36,0,0,1,1,34,35
0,0,0,37,0,0,1,1,31,36
0,0,1,38,0,0,1,1,31,35
0,0,0,39,0,0,1,1,35,35
0,0,1,40,0,0,1,1,35,36
0,0,0,41,0,0,1,1,37,37
0,0,1,42,0,0,1,1,37,37
0,0,0,43,0,0,1,1,34,37
0,0,1,44,0,0,1,1,34,38
0,0,0,45,0,0,1,1,33,38
0,-1,1,46,0,0,1,1,34,41
0,4,0,47,0,0,1,1,37,37
0,4,1,48,0,0,1,1,37,35
0,4,0,49,0,0,1,1,39,34
0,4,1,50,0,0,1,1,39,36
0,4,0,51,0,0,1,1,38,34
0,1,1,52,0,0,1,1,35,37
0,4,0,53,0,0,1,1,39,31
0,1,1,54,0,0,1,1,35,31
0,4,0,55,0,0,1,1,38,27
0,-1,1,56,0,0,1,1,33,34
0,-1,0,57,0,0,1,1,34,34
0,-1,1,58,0,1,1,1,34,34
0,-1,0,59,0,0,1,1,35,35
0,-1,1,60,0,1,1,1,35,34
0,-1,0,61,0,0,1,1,33,36
0,-1,1,62,0,0,1,1,33,31
0,-1,0,63,0,0,1,1,32,31
0,-1,1,64,0,0,1,1,32,25
0,-1,0,65,0,0,1,1,32,25
0,-1,1,66,0,0,1,1,32,29
0,0,0,67,0,0,1,1,30,28
0,0,1,68,0,0,1,1,30,27
0,0,0,69,0,0,1,1,29,27
0,0,1,70,0,0,1,1,29,32
0,0,0,71,0,0,1,1,33,32
0,0,1,72,0,0,1,1,34,34
0,0,0,73,0,0,1,1,35,30
0,0,1,74,0,0,1,1,35,32
0,0,0,75,0,0,1,1,35,32
0,0,1,76,0,1,1,1,35,34
1,0,0,21,0,0,1,1,40,41
1,0,1,22,0,0,1,1,40,43
1,0,0,23,0,0,1,1,41,40
1,0,1,24,0,0,1,1,41,38
1,0,0,25,0,0,1,1,41,38
1,0,1,26,0,0,1,1,41,40
1,1,0,27,1,0,1,1,39,40
1,1,1,28,0,0,1,1,39,40
